nest,site,year,lat,lon,cov_1m,cov_5m,prot,pred,estHD,init_date,camera,field_fate,cam_fateNA,cam_fate,final_fate,nest_age,final_obs_int,final_obs_date,species,likely_failed,i,j,j_adj,k,k_adj,j.cam,k.cam,n_obs,n_days,> hatch?,penultimate,final,obs_dates,obs_history,obs_ints,new_notes,camera_notes,field_notes
30303,RUTW,2021,29.76966,-93.16782,20,5,none,,100,81,N,F,TRUE,,F,18,99,99,LETE,0,94,94,94,99,99,,,2,5,0,2E,0E,94|99,2E|0E,0|5,,,
30304,RUTE,2021,29.75876,-93.11959,0,0,fenced,,100,81,N,D,TRUE,,D,17,98,98,LETE,0,94,94,94,98,98,,,2,4,0,2E,coyote,94|98,2E|coyote,0|4,,,
30305,RUTE,2021,29.75736,-93.11361,0,0,fenced,,110,91,N,F,TRUE,,,11,102,102,LETE,1,94,98,98,102,102,,,3,8,0,2E,0E,94|98|102,2E|2E|0E,0|4|4,,,changing to F based on est hatch date
30306,HBRB,2021,29.76513,-93.3754,0,0,fenced,,114,99,N,H,TRUE,,H,19,118,118,LETE,0,96,118,118,118,118,,,6,22,1,2E,2C,96|101|104|111|115|118,1E|2E|2E|2E|2E|2C,0|5|3|7|4|3,,,
30308,RUTE,2021,29.75793,-93.11652,0,0,fenced,,115,96,N,D,TRUE,,D,8,104,104,LETE,1,98,102,102,106,106,,,4,6,0,0E,coyote,98|102|104|106,2E|2E|0E|coyote,0|4|2|2,wrong final obs date - changed,,
30309,RUTE,2021,29.7553,-93.10581,,5,fenced,,100,86,Y,H,FALSE,H,H,16,4,102,CONI,0,98,102,102,102,102,,,2,4,0,2E,"1E, 1C",98|102,"2E|1E, 1C",0|4,,,"cam Y, 7/17: 2E, both floating above with tops out of the surface"
30310,RUTW,2021,29.76807,-93.16226,0,0,none,,100,81,N,U,TRUE,,U,21,102,102,LETE,0,99,99,99,102,102,,,2,3,0,2E,0E,99|102,2E|0E,0|3,,,any field notes for this one? Possible hatch evidence?
30311,RUTW,2021,29.76958,-93.16798,0,0,none,,118,99,N,F,TRUE,,,3,102,102,LETE,1,99,99,99,102,102,,,2,3,0,1E,0E,99|102,1E|0E,0|3,,,
30312,RUTW,2021,29.77182,-93.1824,80,50,none,,106,90,N,F,TRUE,,,12,102,102,CONI,1,99,99,99,102,102,,,2,3,0,2E,0E,99|102,2E|0E,0|3,,,7/18: 2E both about vertical on the bottom. 2023 changing to F based on hatch date
30313,HBRB,2021,29.76546,-93.37875,0,0,none,,113,99,N,H,TRUE,,H,19,118,118,LETE,0,101,118,118,118,118,,,5,17,1,not f,1C,101|104|111|115|118,2E|2E|2E|not f|1C,0|3|7|4|3,changed interval to exclude obs where not found,,
30314,HBRB,2021,29.76549,-93.37847,0,0,fenced,,107,92,N,H,TRUE,,H,19,111,111,LETE,0,101,111,111,111,111,,,3,10,1,2E,hatching,101|104|111,2E|2E|hatching,0|3|7,,,
30316,HBRB,2021,29.76512,-93.37562,0,0,fenced,,118,102,N,H,TRUE,,H,19,121,121,LETE,0,101,121,121,121,121,,,6,20,0,2E,1C,101|104|111|115|118|121,2E|2E|2E|2E|2E|1C,0|3|7|4|3|3,,,Only one chick in nest. No sign of second egg or chick.
30317,HBRB,2021,29.76484,-93.3741,0,0,none,,,,N,H,TRUE,,H,121,121,121,BLSK,,101,121,121,121,121,,,6,20,,4E,"2E,2C",101|104|111|115|118|121,"3E|4E|4E|4E|4E|2E,2C",0|3|7|4|3|3,,,"Two chicks had hatched on the 9th, third and fourth eggs hatched some time between the 9th and 12th."
30318,HBRB,2021,29.76492,-93.37388,0,20,fenced,,,,N,H,TRUE,,H,138,138,138,BLSK,,121,138,138,138,138,,,5,17,,3E,pipp,121|124|128|131|138,3E|3E|3E|3E|pipp,0|3|4|3|7,,,All 3 chicks alive and hiding in grass just north of nest cup on Aug 30th
30319,HBRB,2021,29.76493,-93.375,0,0,none,,,,N,D,TRUE,,D,135,135,135,BLSK,,124,132,132,135,135,,,4,11,,1E,fail,124|128|131|135,1E|3E|1E|fail,0|4|3|4,,,8/19- nest went from 3E to 1E between visits 8/23-nest empty with 2 large ghost crab burrows
30400,RUTE,2021,29.75872,-93.11985,0,0,fenced,,45,18,N,H,TRUE,,H,28,46,46,WIPL,0,26,46,46,46,46,,,6,20,0,3E,"1C, 2E",26|31|35|39|43|46,"3E|3E|3E|3E|3E|1C, 2E",0|5|4|4|4|3,,,
30401,RUTE,2021,29.75871,-93.11986,0,0,fenced,,41,22,N,U-H,TRUE,,U-H,24,46,46,LETE,0,26,43,43,46,46,,,6,20,1,BON,0E,26|31|35|39|43|46,2E|BON|BON|2E|BON|0E,0|5|4|4|4|3,,,"likely hatched, but cannot confirm"
30402,RUTE,2021,29.75872,-93.11976,0,0,fenced,,41,22,N,U-H,TRUE,,U-H,24,46,46,LETE,0,26,43,43,46,46,,,6,20,1,BON,0E,26|31|35|39|43|46,2E|BON|BON|2E|BON|0E,0|5|4|4|4|3,,,"likely hatched, but cannot confirm"
30404,RUTE,2021,29.7585,-93.11898,,,fenced,,41,22,N,D,TRUE,,D,13,35,35,LETE,1,26,31,31,35,35,,,3,9,0,1E,coyote,26|31|35,1E|1E|coyote,0|5|4,,,
30405,RUTE,2021,29.75703,-93.11406,,,fenced,,41,27,N,H,TRUE,,H,19,46,46,LETE,0,26,46,46,46,46,,,4,20,1,DNL,1C,26|31|43|46,2E|BON|DNL|1C,0|5|12|3,,,
30406,RUTE,2021,29.75714,-93.11171,,,fenced,,50,31,N,D,TRUE,,D,8,39,39,LETE,1,35,35,35,39,39,,,2,4,0,3E,0E,35|39,3E|0E,0|4,,,
30420,RUTW,2021,29.76408,-93.14574,30,40,none,,75,56,Y,U,FALSE,F,F,18,5,74,LETE,0,58,69,69,74,74,,,5,16,0,2E,0E,58|61|65|69|74,2E|2E|2E|2E|0E,0|3|4|4|5,,no eggs visible after IMAG0388; unclear what happened but was well before est HD,
30421,RUTE,2021,29.75666,-93.10962,20,30,sym,C,74,58,Y,H,FALSE,D,D,19,5,77,CONI,0,59,77,72,77,77,,,5,18,0,2E,0E,59|61|69|72|77,1E|2E|2E|2E|0E,0|2|8|3|5,,coyote-no sign of hatch first,"6/26: parents still in area, no chicks seen but suspected"
30435,HBRB,2021,29.76493,-93.37423,,,none,,,71,N,H,TRUE,,H,19,90,90,LETE,,87,90,90,90,90,,,2,3,,1E,wet chick,87|90,1E|wet chick,0|3,,,7/6: found just outside fencing along the front
30436,HBRB,2021,29.76497,-93.37442,,,sym,,99,85,N,H,TRUE,,H,19,104,104,LETE,0,90,104,104,104,104,,,5,14,1,2E,"1E, 1C",87|90|96|101|104,"2E|2E|2E|2E|1E, 1C",0|3|6|5|3,,,
30437,HBRB,2021,29.76496,-93.37447,,,sym,,94,82,N,H,TRUE,,H,19,101,101,LETE,0,90,101,101,101,101,,,4,11,1,2E,2C,87|90|96|101,2E|2E|2E|2C,0|3|6|5,,,2 chicks - how old?
30438,HBRB,2021,29.76498,-93.37454,,,sym,,91,71,N,H,TRUE,,H,19,90,90,LETE,0,87,90,90,90,90,,,2,3,0,2E,starr,87|90,2E|starr,0|3,,,
30901,RUTE,2021,29.75674,-93.10973,,,none,,48,32,Y,S,FALSE,S,S,11,4,43,CONI,1,31,39,39,43,43,,,4,12,0,2E,0E,31|35|39|43,1E|2E|2E|0E,0|4|4|4,,,"when was there a storm that might have washed out nest?  Looks like there was one 18-may and 29-may, so fate doesn't make sense"
30902,RUTE,2021,29.75546,-93.10528,50,50,none,,,,N,U-H,TRUE,,U-H,,46,46,CONI,,35,43,43,46,46,,,5,11,,2E,0E,31|35|39|43|46,2E|2E|2E|2E|0E,0|4|4|4|3,,,5/26: 0E but likely hatched; male is wing booming and very territorial. 6/1: parents are still around but no chicks locate
30903,RUTE,2021,29.75657,-93.10904,0,5,none,C,45,26,Y,F,FALSE,D,D,9,4,35,LETE,1,31,31,31,35,35,,,2,4,0,3E,F,31|35,3E|F,0|4,,mystery May nest - coyote,
30904,RUTW,2021,29.76527,-93.15098,,,none,,47,28,Y,S,FALSE,S,S,11,5,39,LETE,1,34,34,34,39,39,,,2,5,0,2E,W,34|39,2E|W,0|5,,,washout from rain: vehicle tracks still visible
30905,RUTW,2021,29.76466,-93.14829,,,none,,,,Y?,S,TRUE,,,,39,39,LETE,,34,34,34,39,39,,,2,5,,2E,W,34|39,2E|W,0|5,,don't know whether failed or not,washout from rain: vehicle tracks still visible
30906,RUTW,2021,29.76465,-93.14764,,,none,,55,36,Y,F,FALSE,A,A,3,5,39,LETE,1,34,34,34,39,39,,,2,5,0,1E,F,34|39,1E|F,0|5,,"camera is triggered, but nothing in photos",
30907,RUTW,2021,29.76085,-93.13165,,,none,,,30,N,H,TRUE,,H,16,46,46,CONI,,42,46,46,46,46,,,2,4,,2E,2C,42|46,2E|2C,0|4,,,"26 May: how old were chicks??? June 3: no chicks in area. June 6: no chicks or parents, failed fledge"
30908,RUTW,2021,29.75969,-93.12714,,,,,63,47,N,F,TRUE,,F,15,62,62,CONI,0,46,62,62,65,65,,,6,16,0,abandon,0E,46|52|54|58|62|65,1E|2E|2E|2E|abandon|0E,0|6|2|4|4|3,wrong final obs date - changed,,"6/14 - no eggs, no sign of chicks or adults. fate was empty but orange means failed?"
30909,RUTW,2021,29.76158,-93.13317,,,,,52,38,Y,H,FALSE,H,H,16,2,54,CONI,0,46,54,54,54,54,,,3,8,0,2E,"1E, 1C",46|52|54,"2E|2E|1E, 1C",0|6|2,had field evidence of hatch???,camera shows depredation after hatch,fate was marked as 5/26; changed to 6/3 based on field photos
30910,RUTW,2021,29.7627,-93.13633,5,5,,,66,47,Y,F,FALSE,F,F,7,2,54,LETE,1,46,52,52,54,54,,,4,8,0,0E,0E,46|52|54|58,1E|?|0E|0E,0|6|2|4,changed final obs date to 54; other nests were observed on day 52,,
30911,RUTW,2021,29.7628,-93.13705,10,10,,C,,,Y,D,FALSE,D,D,,6,52,LETE,,46,46,46,52,52,,,2,6,,3E,0E,46|52,3E|0E,0|6,,what is the other nest in the background?,
30912,RUTW,2021,29.76391,-93.14386,0,5,,,66,47,Y,Hu,FALSE,F,F,7,2,54,LETE,1,46,46,46,54,54,,,3,8,0,?,Hu,46|52|54,1E|?|Hu,0|6|2,other nests checked on those days-penult should be BON,very hard to tell what happened - could have been run over before depredation,6/3: run over
30913,RUTW,2021,29.76247,-93.1357,40,40,,,59,43,N,D,TRUE,,D,11,54,54,CONI,1,46,46,46,54,54,,,2,8,0,2E,0E,46|54,2E|0E,0|8,,,any notes on predator? COYOTE TRACKS NEAR NEST CUP
30914,RUTE,2021,29.75707,-93.11423,40,40,,C,66,47,Y,F,FALSE,D,D,10,5,57,LETE,1,46,46,52,57,57,,,3,11,0,?,0E,46|52|57,1E|?|0E,0|6|5,other nests checked on those days-penult should be BON,02 jun - coyote seen on camera on closer inspection,
30915,RUTE,2021,29.75708,-93.11153,5,15,,C,50,31,Y,U,FALSE,D,D,21,6,52,LETE,0,46,46,46,52,52,,,2,6,0,2E,0E,46|52,2E|0E,0|6,,coyote,
30916,RUTE,2021,29.75615,-93.10757,30,30,,,66,47,Y,F,FALSE,F,F,10,5,57,LETE,1,46,46,46,57,57,,,3,11,0,BON,0E,46|52|57,1E|BON|0E,0|6|5,,,
30917,RUTE,2021,29.75658,-93.11216,30,30,fenced,,65,43,Y,H,FALSE,H,H,22,3,65,LETE,0,46,65,62,65,62,62,62,5,19,0,3E,0E,46|52|57|61|65,3E|3E|3E|3E|0E,0|6|5|4|3,"but no actual field evidence of hatch. rationale for ""possibly hatched"" matches rationale for 20405",6/13: 2-3d chick (MFDC2319); hatch date seems early given float,"U, but possibliy hatched, no evidence of predation or other disturbance"
30918,RUTE,2021,29.75851,-93.11723,10,5,fenced,,56,37,Y,H,FALSE,H,H,28,65,65,WIPL,0,52,65,65,65,65,,,4,13,1,3E,"2C, 0E",52|57|61|65,"3E|3E|3E|2C, 0E",0|5|4|4,,,chicks-how old??
30919,RUTE,2021,29.75918,-93.11983,,,fenced,,55,39,Y,A,FALSE,A,A,26,3,65,CONI,0,52,57,62,65,62,62,62,3,13,1,1E,abandon,52|57|65,1E|1E|abandon,0|5|8,,,
30920,RUTE,2021,29.75777,-93.11372,20,10,fenced,,60,32,Y,F,FALSE,D,D,25,57,57,WIPL,1,52,52,52,57,57,,,2,5,0,3E,0E,52|57,3E|0E,0|5,,,
30921,RUTE,2021,29.75773,-93.11362,20,10,fenced,,,,Y,F,FALSE,D,D,,5,57,LETE,,52,52,52,57,57,,,2,5,,2E,0E,52|57,2E|0E,0|5,,,
30922,RUTE,2021,29.75777,-93.11346,40,30,fenced,,54,39,Y,H,FALSE,H,H,18,5,57,CONI,0,52,55,55,55,55,55,55,3,5,0,hatch?,2C,52|55|57,2E|hatch?|2C,0|3|2,penult should have been remo ved,,
30924,RUTE,2021,29.75795,-93.11799,,,fenced,,62,50,Y,H,FALSE,H,H,19,4,69,CONI,0,52,67,66,67,66,66,66,5,17,1,2E,0E,52|57|61|65|69,2E|2E|2E|2E|0E,0|5|4|4|3,,,found an egg with top neatly cut off: hatched. there was a plastic bag over the area where the chicks/eggs would have been
30925,RUTE,2021,29.75843,-93.12022,60,60,fenced,,63,51,N,H,TRUE,,H,18,69,69,CONI,0,52,67,67,67,67,,,6,17,1,hatch?,"2C, 1-2d",52|57|61|65|67|69,"2E|BON|2E|2E|hatch?|2C, 1-2d",0|5|4|4|2|2,penult should have been remo ved,,"6/21: 5-6 days old (23.5g, 7.6g). 6/30. no chicks seen"
30926,RUTW,2021,29.76377,-93.14211,0,0,none,,73,54,Y,F,FALSE,D,D,4,4,58,LETE,1,54,54,54,58,58,,,2,4,0,3E,F,54|58,3E|F,0|4,,,6/7: eggshells found in area
30927,RUTW,2021,29.76397,-93.14275,0,0,none,,73,54,Y,F,FALSE,D,D,4,4,58,LETE,1,54,54,54,58,58,,,2,4,0,1E,0E,54|58,1E|0E,0|4,,,
30928,RUTW,2021,29.76491,-93.14624,30,10,none,,77,49,Y?,U-H,TRUE,,U-H,28,77,77,WIPL,0,54,74,74,77,77,,,7,23,0,3E,0E,54|58|61|65|69|74|77,3E|3E|3E|3E|3E|3E|0E,0|4|3|4|4|5|3,,?,"6/26: no eggs, but parents are being very territorial, so it is suspected to have successfully hatched"
30929,RUTW,2021,29.76559,-93.14996,0,0,none,,73,54,Y,F,FALSE,D,D,4,4,58,LETE,1,54,54,54,58,58,,,2,4,0,2E,F,54|58,2E|F,0|4,,,
30931,RUTW,2021,29.76843,-93.16348,0,0,none,,73,54,Y?,Hu,TRUE,,,4,58,58,LETE,1,54,54,54,58,58,,,2,4,0,1E,0E,54|58,1E|0E,0|4,,,6/7: run over
30932,RUTW,2021,29.76975,-93.17126,0,0,none,,,39,Y?,U-H,TRUE,,,22,61,61,LETE,,54,54,58,61,58,58,58,3,7,,not locate,0E,54|58|61,2E|not locate|0E,0|4|3,,no way of saying what cam fate is w/o pics,6/10 adults yelling. check field notes for fate/nest history
30933,RUTW,2021,29.76475,-93.14895,50,50,none,,65,51,Y,H,FALSE,H,H,18,4,69,CONI,0,54,68,67,68,67,67,67,5,15,1,2E,2C (1-4 d,54|58|61|65|69,2E|2E|2E|2E|2C (1-4 d,0|4|3|4|2,,,"field notes from 6/18? Was the camera already on 933 and repositioned? Time is within 2 minutes, must be same nest or right nearby"
30934,RUTW,2021,29.76691,-93.1584,60,40,none,,66,50,Y,A,FALSE,A,A,19,8,69,CONI,0,54,65,65,69,69,,,3,15,0,1E,1E,61|65|69,2E|1E|1E,0|4|4,changed field fate back to A,,"est hatch of 6/30 makes no sense! Notes from 18 jun say 1E incubated. bird incubating from ""1/27"" to ""2/7""; 6/26. very high vegetation and was unable to locate nest. did not see adults in the area. 2023 changing fate to F bc of hatch date"
30935,RUTW,2021,29.76829,-93.16422,70,60,none,,74,61,Y,H,FALSE,H,H,20,4,81,CONI,0,61,81,77,81,77,77,77,4,20,1,2E,2E,61|65|69|74,2E|2E|2E|2E,0|4|4|5,final obs shoul d be 2C,,"I have no pics of 935 from 6/23 at all… nopics of chicks? If there were chicks i would have pics? 7/26: saw 2 fledges at nest site. estimated 80,60 from field photo - not far off"
30937,RUTW,2021,29.76358,-93.14297,0,0,,,,50,Y,H,FALSE,H,H,19,4,69,LETE,,61,69,69,69,69,,,3,8,,1E,1C,61|65|69,1E|1E|1C,0|4|4,,,notes on 18 jun say 1 chick probably 937; also hatched egg shell near nest HOW OLD
30938,RUTE,2021,29.75647,-93.10923,0,0,,,65,45,Y,H,FALSE,H,H,20,4,65,LETE,0,61,65,64,65,64,64,64,3,4,0,hatch?,0E,61|63|65,2E|hatch?|0E,0|2|2,penult should have been remo ved; was marked hatched in original data,camera evidence of hatch??,6/14- empty but adults screaming/diving. check cam
30940,RUTE,2021,29.75635,-93.10779,20,20,fenced,,,,N,U-H,TRUE,,,,72,72,WIPL,,61,69,70,72,70,70,70,4,11,,3E,0E,61|65|69|72,3E|3E|3E|0E,0|4|4|3,,,"6/21: no eggs, but parents acting extremely territorial"
30941,RUTE,2021,29.75785,-93.11749,0,5,fenced,,69,50,Y,H,FALSE,H,H,19,4,69,LETE,0,61,69,69,69,69,,,3,8,0,2E,"1C, 1E",61|65|69,"2E|2E|1C, 1E",0|4|4,,,"should be 3 eggs? chicks found, nest not tracked? there is a camera on the nest I believe - yes, see field photo from 10 Jun"
30944,RUTW,2021,29.76039,-93.12978,40,40,none,,69,53,N,H,TRUE,,,16,69,69,CONI,0,65,69,69,69,69,,,2,4,0,2E,"1E,1C",65|69,"2E|1E,1C",0|4,,,
30945,RUTW,2021,29.76373,-93.14383,30,30,,,,,Y,D,FALSE,D,D,,4,69,CONI,,65,65,65,69,69,,,2,4,,2E,0E,65|69,2E|0E,0|4,coyote prints in field photo from last nest check,,coyote tracks nearby on 18 jun; changed field fate to D
30946,RUTW,2021,29.76572,-93.15311,20,20,,,81,60,Y,U,FALSE,H,H,21,4,81,LETE,0,65,77,79,81,79,79,79,5,16,0,2E,0E,65|69|74|77|81,3E|2E|2E|2E|0E,0|4|5|3|4,field fate?,bird appears to be feeding chicks on 28+29 jun. hatch was not noticed in photos at first,cam H
30948,RUTW,2021,29.76148,-93.13288,5,5,,,,,N,F,TRUE,,F,,69,69,CONI,,65,65,65,69,69,,,2,4,,2E,0E,65|69,2E|0E,0|4,,,fate was empty; notes say no fate clues
30949,RUTE,2021,29.75908,-93.11957,90,80,fenced,,,53,Y,H,FALSE,H,H,16,4,69,CONI,,65,69,69,69,69,,,2,4,,2E,"1C, 1E 1 day",65|69,"2E|1C, 1E 1 day",0|4,,,"6/21: 1-4 days old (12.9g, 7.6g). 6/30: 2 chicks banded and weighed. 7/5: no chicks seen but parents were in the area"
30950,RUTE,2021,29.75738,-93.11414,0,0,,,,,Y,U,FALSE,D,D,,3,72,LETE,,65,69,69,72,72,,,3,7,,2E,0E,65|69|72,2E|2E|0E,0|4|3,field fate?,coyote fifth night of camera (cam A). WIPL chicks in photos,"where are my field notes for this nest? Why U? adults divebombing on 7/1, but that's way after nest ended"
30951,RUTE,2021,29.7565,-93.10919,0,0,,,70,53,Y,H,FALSE,H,H,19,3,72,LETE,0,65,72,72,72,72,,,3,7,0,2E,"1E, 1C",65|69|72,"2E|2E|1E, 1C",0|4|3,,,is this the photo from 6/14 in google? Was i in the field on 21 jun?
30954,ROCK,2021,29.67991,-92.87427,10,10,,,,54,Y,H,FALSE,H,H,18,72,72,CONI,,66,70,70,70,70,,,2,6,,2E,?,66|72,2E|?,0|2,,,is wrack ground cover or not? See field photos
30955,RUTW,2021,29.76571,-93.15208,0,0,,,84,65,Y,U,FALSE,D,Hu,16,4,81,LETE,1,69,77,77,81,81,,,5,12,0,2E,0E,69|72|74|77|81,2E|2E|2E|2E|0E,0|3|2|3|4,looks like coyote from photos? My field notes say no sign of fate (30 jun) but excel sheet says run over (5 jul) - run over after nest ended,,"no signs 6/30 - may have been run over later, changed to U. run over, vehicle tracks going through nesting area"
30956,RUTW,2021,29.76652,-93.15691,60,60,,,,58,Y,H,FALSE,H,H,16,2,74,CONI,,69,74,74,74,74,,,3,5,,2E,"1E, 1C",69|72|74,"2E|2E|1E, 1C",0|3|2,,,"6/26: chicks weighed 14.8g, 11.6g, 1-4 days old. 7/9 adults in area peenting but not super territorial. maybe just have older chick"
30957,RUTW,2021,29.76789,-93.16046,0,0,,,,,N,U-H,TRUE,,U-H,,74,74,LETE,,69,69,69,74,74,,,3,5,,?,0E,69|72|74,2E|?|0E,0|3|2,other nests checked that day-penult should be BON,,"6/23-adults scream, no chicks or egg shell seen"
30958,RUTW,2021,29.769513,-93.172409,60,50,,,,65,Y,H,FALSE,H,H,16,7,81,CONI,,74,81,81,81,81,,,2,7,,2E,"1E, 1C?",74|81,"2E|1E, 1C?",0|7,,,"1C, 1E, abandoned? egg has shell stuck to it, but chick in picture 4 min later"
30959,RUTW,2021,29.76897,-93.16844,0,20,,,88,69,Y,U,FALSE,H,H,21,4,90,LETE,0,74,86,88,90,88,88,88,4,16,0,2E,0E,74|81|86|90,2E|2E|2E|0E,0|7|5|2,field fate? Not in my notes?,8 Jul - tiny baby being fed,first listed in gaiaf on 6/30 but mraked in spreadsheet on 6/23ate was empty
30960,RUTW,2021,29.76737,-93.16323,0,0,,,,,Y,U,TRUE,,,,90,90,LETE,,74,86,86,90,90,,,4,16,,?,0E,74|81|86|90,2E|2E|?|0E,0|7|5|4,other nests checked on those days-penult should be BON,batteries died?,"Any field obs on or after 7/5?? I was not there? paw prints  on 7/13 in field photos; may have happened after last obs. possible hatch or wash out, don't know expected hatch date. [COORDINATES INCORRECT WHEN DOING QA/QC]"
30961,RUTW,2021,29.76747,-93.16365,5,5,,,,,Y,U,FALSE,D,D,,7,81,LETE,,74,74,74,81,81,,,2,7,,3E,0E,74|81,3E|0E,0|7,was originally marked U,,"no signs of fail or hatch on 6/30. changed veg from 10 to 5 based on field photo possible hatch or wash out, don't know expected hatch date. [COORDINATES INCORRECT WHEN DOING QA/QC]"
30962,RUTW,2021,29.76386,-93.14462,10,10,,,91,76,Y,H,FALSE,H,H,18,4,94,CONI,0,74,92,92,92,92,,,5,20,0,2E,2C,74|81|86|90|94,1E|2E|2E|2E|2C,0|7|5|4|2,,,changed fate from U to H based on 13 Jul obs
30963,RUTW,2021,29.76216,-93.13599,5,5,fence,,75,60,Y,H,FALSE,H,H,21,7,81,CONI,0,74,76,76,76,76,,,2,7,1,2E,2C,74|81,2E|2C,0|5,,2-3 day old chick IMAG1060 (27 jun),info and dates for 960-963 are from GPS - double check the date/time; verified some with field photos
30965,RUTW,2021,29.76767,-93.16182,10,30,,,,,Y,U,FALSE,A,D,,5,86,LETE,,81,81,81,86,86,,,2,5,,1E,0E,81|86,1E|0E,0|5,,looks more like abandoned than depredated?,check field notes for fate/nest history
30966,RUTW,2021,29.76154,-93.13396,0,0,,,,,N,Hu,TRUE,,Hu,,86,86,CONI,,81,81,81,86,86,,,2,5,,2E,0E,81|86,2E|0E,0|5,,,"other field notes? 7/5: female was in area acting territorial, but couldn't find anything and there were vehicle tracks everywhere. nest assumed run over"
30967,RUTW,2021,29.76366,-93.14146,0,5,,,,,Y?,U,TRUE,,,,86,86,LETE,,81,81,81,86,86,,,2,5,,2E,0E,81|86,2E|0E,0|5,,no way of saying what cam fate is w/o pics,check field notes for fate/nest history
30970,RUTW,2021,29.76655,-93.15631,30,30,,,101,82,Y,F,TRUE,,,8,90,90,LETE,1,81,86,86,90,90,,,3,9,0,2E,0E,81|86|90,2E|2E|0E,0|5|4,,batteries died,didn’t look like that much  veg in field photo; changing to F based on est hatch date
30971,RUTE,2021,29.75708,-93.11189,,,fenced,,,,N,U,TRUE,,,,94,94,LETE,,82,82,82,94,94,,,4,12,,2E,0E,82|86|89|94,2E|2E|2E|0E,0|4|3|5,,,"est hatch date was changed to 7/16 by ""splitting the difference"" but doesn't make sense and doesn't matter anyway"
30974,RUTW,2021,29.76669,-93.15719,30,30,,,,,Y,U,FALSE,D,D,,8,102,LETE,,94,94,94,99,102,,,2,5,,2E,0E,94|99,2E|0E,0|5,"don't see any tracks in field pic from 21-jul, but that is 5 days after nest was marked 0E. I was not in town then, but nest is not in original spreadsheet",,check field notes for fate/nest history
30975,RUTW,2021,29.76846,-93.16402,,,none,,,,N,U,TRUE,,U,,102,102,LETE,,94,99,99,102,102,,,3,8,,2E,0E,94|99|102,2E|2E|0E,0|5|3,,,check field notes for fate/nest history
30979,RUTE,2021,29.75724,-93.1133,0,0,,,,,Y,U,FALSE,A,A,,6,104,LETE,,98,98,98,104,104,,,2,6,,2E,0E,98|104,2E|0E,0|6,,cam doesn't detect anything until my return on 23 Jul,check field notes for fate/nest history
30980,RUTW,2021,29.76318,-93.16948,0,0,none,,,,Y?,U,TRUE,,,,104,104,LETE,,102,102,102,104,104,,,3,2,,2E,0E,98|102|104,2E|2E|0E,0|4|2,never found photos,cam A - photos missing; not sure why marked depredated,"COORDS INCORRECT7/23- 0E, no nest cup, no tracks or eggshell"
30981,RUTW,2021,29.76382,-93.14236,0,10,none,,114,95,Y,U,FALSE,F,F,20,4,115,LETE,0,98,111,111,115,115,,,5,17,0,2E,0E,98|102|107|111|115,2E|2E|2E|2E|0E,0|4|5|4|4,,disturbance night of 30 Jul; birds leave?,
30982,RUTW,2021,29.76858,-93.16501,10,10,none,,,,Y?,D,TRUE,,,,106,106,LETE,,102,102,102,106,106,,,2,4,,1E,coyote,102|106,1E|coyote,0|4,never found photos,no way of saying what cam fate is w/o pics,cam z; nest could be 1E bc late in season
30983,RUTW,2021,29.76616,-93.15457,20,20,none,,,,Y,U,TRUE,,,,111,111,LETE,,102,107,107,111,111,,,3,9,,2E,0E,102|107|111,2E|2E|0E,0|5|4,,overheated,
30986,RUTE,2021,29.75743,-93.1156,,,fenced,,,,Y,D,FALSE,D,A,,5,109,CONI,,104,104,104,109,109,,,2,5,,2E,0E,104|109,2E|0E,0|5,,,"notes from 7/28: 0E, coyote tracks, changed SD card.. field photo from 7/23? Chicks in photo from 7/28?"
,ROCK,2019,29.72575,-92.82745,0,0,sym,,,,N,F,TRUE,,F,,91,91,LETE,,85,85,85,91,91,,,31,6,,2E,fail,70|84|22|35|22|35|22|35|22|35|22|35|22|35|74|76|79|85|91|76|79|85|76|79|85|76|79|85|91|85|91,"2E|1C, 1E|1E|fail|2E|fail|2E|fail|1E|fail|2E|fail|2E|fail|1E|1E|BON|1E|empty|1E|BON|fail|1E|BON|fail|2E|BON|2E|fail|2E|fail",NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA,,,
